#MetaNetX/TSV/chemicals.tsv 1.1
#ID    name    source    formula    mass    charge    xrefs
MNXM1105858	D-glucose 6-phosphate	M_g6p_c	C6H11O9P	258.01517	-2	chebi:61548;CHEBI:14314;CHEBI:4170;CHEBI:61548;bigg.metabolite:g6p;biggM:M_g6p;biggM:g6p;chebi:14314;chebi:4170;hmdb:HMDB0001401;hmdb:HMDB0001549;hmdb:HMDB0006793;hmdb:HMDB01401;hmdb:HMDB01549;hmdb:HMDB06793;inchikey:NBSCHQHZLSJFNQ-GASJEMHNSA-L;kegg.compound:C00092;keggC:C00092;keggC:M_C00092;metacyc.compound:D-glucopyranose-6-phosphate;metacyc.compound:Glucose-6-phosphate;metacycM:D-glucopyranose-6-phosphate;metacycM:Glucose-6-phosphate;reactome:R-ALL-1629756;reactomeM:R-ALL-1629756;sabiork.compound:1404;sabiork.compound:1405;sabiorkM:1404;sabiorkM:1405;seed.compound:cpd00079;seed.compound:cpd26836;seedM:M_cpd00079;seedM:M_cpd26836;seedM:cpd00079;seedM:cpd26836
MNXM1106095	beta-D-fructose 1,6-bisphosphate	M_fdp_c	C6H10O12P2	335.96694	-4	chebi:32966;CHEBI:28013;CHEBI:32966;CHEBI:37736;CHEBI:49299;bigg.metabolite:fdp;biggM:M_fdp;biggM:fdp;chebi:10374;chebi:22767;chebi:28013;chebi:37736;chebi:41014;chebi:42553;chebi:49299;inchikey:RNBGYGVWRKECFJ-ARQDHWQXSA-J;kegg.compound:C00354;kegg.compound:C05378;keggC:C00354;keggC:C05378;keggC:M_C00354;keggC:M_C05378;metacyc.compound:FRUCTOSE-16-DIPHOSPHATE;metacycM:FRUCTOSE-16-DIPHOSPHATE;reactome:R-ALL-30014;reactomeM:R-ALL-30014;sabiork.compound:1465;sabiork.compound:20960;sabiork.compound:26;sabiorkM:1465;sabiorkM:20960;sabiorkM:26;seed.compound:cpd00290;seed.compound:cpd19036;seedM:M_cpd00290;seedM:M_cpd19036;seedM:cpd00290;seedM:cpd19036
MNXM1107192	(S)-malate	M_mal__L_c;M_mal__L_e	C4H4O5	132.00697	-2	chebi:15589;CHEBI:15589;CHEBI:30797;bigg.metabolite:mal__L;biggM:M_mal__L;biggM:mal-L;biggM:mal__L;chebi:11066;chebi:13140;chebi:18784;chebi:18785;chebi:30797;chebi:423;hmdb:HMDB0000156;hmdb:HMDB0000744;hmdb:HMDB00156;hmdb:HMDB00744;inchikey:BJEPYKJPYRNKOW-REOHCLBHSA-L;kegg.compound:C00149;keggC:C00149;keggC:M_C00149;metacyc.compound:MAL;metacycM:MAL;reactome:R-ALL-113544;reactome:R-ALL-198498;reactomeM:R-ALL-113544;reactomeM:R-ALL-198498;sabiork.compound:1918;sabiorkM:1918;seed.compound:cpd00130;seedM:M_cpd00130;seedM:cpd00130;vmhmetabolite:mal_L
MNXM1107753	citrate	M_cit_c	C6H5O7	189.00517	-3	chebi:16947;CHEBI:133748;CHEBI:16947;CHEBI:30769;CHEBI:35802;CHEBI:35804;CHEBI:35806;CHEBI:35808;CHEBI:35809;CHEBI:35810;CHEBI:76049;bigg.metabolite:cit;biggM:M_cit;biggM:cit;chebi:133748;chebi:13999;chebi:23321;chebi:23322;chebi:30769;chebi:35802;chebi:35804;chebi:35806;chebi:35808;chebi:35809;chebi:35810;chebi:3727;chebi:41523;chebi:42563;chebi:76049;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/cb525a90-920b-49d9-b0fc-c42655323a65;envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/cb525a90-920b-49d9-b0fc-c42655323a65;hmdb:HMDB0000094;hmdb:HMDB00094;inchikey:KRKNYBCHXYNGOX-UHFFFAOYSA-K;kegg.compound:C00158;kegg.drug:D00037;keggC:C00158;keggC:M_C00158;keggD:D00037;keggD:M_D00037;metacyc.compound:CIT;metacycM:CIT;reactome:R-ALL-29654;reactome:R-ALL-433138;reactome:R-ALL-76190;reactomeM:R-ALL-29654;reactomeM:R-ALL-433138;reactomeM:R-ALL-76190;sabiork.compound:1952;sabiorkM:1952;seed.compound:cpd00137;seedM:M_cpd00137;seedM:cpd00137
MNXM1107898	beta-D-fructose 6-phosphate	M_f6p_c	C6H11O9P	258.01517	-2	chebi:57634;CHEBI:16084;CHEBI:57634;CHEBI:61527;CHEBI:61553;bigg.metabolite:f6p;biggM:M_f6p;biggM:f6p;chebi:10375;chebi:12352;chebi:16084;chebi:22768;chebi:42378;chebi:61527;chebi:61553;hmdb:HMDB0003971;hmdb:HMDB03971;inchikey:BGWGXPAPYGQALX-ARQDHWQXSA-L;kegg.compound:C00085;kegg.compound:C05345;keggC:C00085;keggC:C05345;keggC:M_C00085;keggC:M_C05345;metacyc.compound:CPD-18719;metacyc.compound:FRUCTOSE-6P;metacycM:CPD-18719;metacycM:FRUCTOSE-6P;reactome:R-ALL-29512;reactomeM:R-ALL-29512;sabiork.compound:25;sabiorkM:25;seed.compound:cpd00072;seed.compound:cpd19035;seedM:M_cpd00072;seedM:M_cpd19035;seedM:cpd00072;seedM:cpd19035
MNXM1108073	(2R)-3-phospho-glyceroyl phosphate	M_13dpg_c	C3H4O10P2	261.93016	-4	chebi:57604;CHEBI:16001;CHEBI:57604;bigg.metabolite:13dpg;biggM:13dpg;biggM:M_13dpg;chebi:11881;chebi:16001;chebi:1658;chebi:20189;inchikey:LJQLQCAXBUHEAZ-UWTATZPHSA-J;kegg.compound:C00236;keggC:C00236;keggC:M_C00236;metacyc.compound:DPG;metacycM:DPG;reactome:R-ALL-29800;reactomeM:R-ALL-29800;sabiork.compound:21215;sabiorkM:21215;seed.compound:cpd00203;seedM:M_cpd00203;seedM:cpd00203
MNXM1108092	ethanol	M_etoh_c;M_etoh_e	C2H6O	46.04186	0	chebi:16236;CHEBI:16236;bigg.metabolite:etoh;biggM:M_etoh;biggM:etoh;chebi:14222;chebi:23978;chebi:30878;chebi:30880;chebi:42377;chebi:44594;chebi:4879;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9fb1fbdf-101b-4b82-a596-d2f52c870e4f;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a354fd-5003-4b7b-b11b-f54204aea384;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/f5511882-176d-4bcf-984d-f8e1d035126d;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/56e18a05-c059-433a-94f6-0e26c01b010f;envipath:d817c31c-d879-44c8-913d-2963d42f8203/compound/47531437-84d3-45c8-a1ff-a7cd00056944;envipath:d817c31c-d879-44c8-913d-2963d42f8203/compound/e7fb1766-db02-47ad-adfe-111570756a28;envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9fb1fbdf-101b-4b82-a596-d2f52c870e4f;envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a354fd-5003-4b7b-b11b-f54204aea384;envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/f5511882-176d-4bcf-984d-f8e1d035126d;envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/56e18a05-c059-433a-94f6-0e26c01b010f;envipathM:d817c31c-d879-44c8-913d-2963d42f8203/compound/47531437-84d3-45c8-a1ff-a7cd00056944;envipathM:d817c31c-d879-44c8-913d-2963d42f8203/compound/e7fb1766-db02-47ad-adfe-111570756a28;hmdb:HMDB0000108;hmdb:HMDB00108;inchikey:LFQSCWFLJHTTHZ-UHFFFAOYSA-N;kegg.compound:C00469;kegg.drug:D00068;kegg.drug:D06542;keggC:C00469;keggC:M_C00469;keggD:D00068;keggD:D06542;keggD:M_D00068;keggD:M_D06542;metacyc.compound:ETOH;metacycM:ETOH;reactome:R-ALL-113748;reactome:R-ALL-30203;reactomeM:R-ALL-113748;reactomeM:R-ALL-30203;sabiork.compound:56;sabiorkM:56;seed.compound:cpd00363;seedM:M_cpd00363;seedM:cpd00363
MNXM1137670	D-glucose	M_glc__D_e	C6H12O6	180.06339	0	chebi:4167;CHEBI:4167;bigg.metabolite:glc__D;biggM:M_glc__D;biggM:glc;biggM:glc-D;biggM:glc__D;hmdb:HMDB0000122;hmdb:HMDB0000516;hmdb:HMDB0003340;hmdb:HMDB0006564;hmdb:HMDB00122;hmdb:HMDB00516;hmdb:HMDB0062170;hmdb:HMDB03340;hmdb:HMDB06564;hmdb:HMDB62170;inchikey:WQZGKKKJIJFFOK-GASJEMHNSA-N;kegg.compound:C00031;kegg.drug:D00009;keggC:C00031;keggC:M_C00031;keggD:D00009;keggD:M_D00009;metacyc.compound:Glucopyranose;metacyc.compound:Hederagenin-Monoglucosides;metacyc.compound:Soyasapogenol-B-Monoglucosides;metacyc.compound:Soyasapogenol-E-Monoglucosides;metacycM:Glucopyranose;metacycM:Hederagenin-Monoglucosides;metacycM:Soyasapogenol-B-Monoglucosides;metacycM:Soyasapogenol-E-Monoglucosides;sabiork.compound:1406;sabiork.compound:1407;sabiorkM:1406;sabiorkM:1407;seed.compound:cpd00027;seedM:M_cpd00027;seedM:cpd00027;vmhmetabolite:glc_D;vmhmetabolite:glcmannan
MNXM13	CO2	M_co2_c;M_co2_e	CO2	43.98983	0	chebi:16526;CHEBI:139538;CHEBI:16526;bigg.metabolite:co2;biggM:M_co2;biggM:co2;chebi:13282;chebi:13283;chebi:13284;chebi:13285;chebi:139538;chebi:23011;chebi:3283;chebi:48829;hmdb:HMDB0001967;hmdb:HMDB01967;inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N;kegg.compound:C00011;kegg.drug:D00004;keggC:C00011;keggC:M_C00011;keggD:D00004;keggD:M_D00004;metacyc.compound:CARBON-DIOXIDE;metacycM:CARBON-DIOXIDE;reactome:R-ALL-113528;reactome:R-ALL-1237009;reactome:R-ALL-159751;reactome:R-ALL-159942;reactome:R-ALL-189480;reactome:R-ALL-29376;reactome:R-ALL-389536;reactome:R-ALL-5668565;reactomeM:R-ALL-113528;reactomeM:R-ALL-1237009;reactomeM:R-ALL-159751;reactomeM:R-ALL-159942;reactomeM:R-ALL-189480;reactomeM:R-ALL-29376;reactomeM:R-ALL-389536;reactomeM:R-ALL-5668565;sabiork.compound:1266;sabiorkM:1266;seed.compound:cpd00011;seedM:M_cpd00011;seedM:cpd00011
MNXM145	D-ribulose 5-phosphate	M_ru5p__D_c	C5H9O8P	228.00460	-2	chebi:58121;CHEBI:17363;CHEBI:37455;CHEBI:58121;bigg.metabolite:ru5p__D;biggM:M_ru5p__D;biggM:ru5p__D;chebi:13018;chebi:13040;chebi:17363;chebi:21088;chebi:26572;chebi:37455;chebi:40192;chebi:4243;hmdb:HMDB0000618;hmdb:HMDB0002033;hmdb:HMDB0002694;hmdb:HMDB00618;hmdb:HMDB02033;hmdb:HMDB02694;inchikey:FNZLKVNUWIIPSJ-UHNVWZDZSA-L;kegg.compound:C00199;keggC:C00199;keggC:M_C00199;metacyc.compound:RIBULOSE-5P;metacycM:RIBULOSE-5P;reactome:R-ALL-29732;reactomeM:R-ALL-29732;sabiork.compound:1313;sabiork.compound:22814;sabiorkM:1313;sabiorkM:22814;seed.compound:cpd00171;seedM:M_cpd00171;seedM:cpd00171;vmhmetabolite:ru5p_D;vmhmetabolite:s2l2fn2m2masn
MNXM186	D-xylulose 5-phosphate	M_xu5p__D_c	C5H9O8P	228.00460	-2	chebi:57737;CHEBI:16332;CHEBI:27354;CHEBI:57737;bigg.metabolite:xu5p__D;biggM:M_xu5p__D;biggM:xu5p__D;chebi:13036;chebi:16332;chebi:21121;chebi:27354;chebi:4269;hmdb:HMDB0000868;hmdb:HMDB0006212;hmdb:HMDB00868;hmdb:HMDB06212;inchikey:FNZLKVNUWIIPSJ-RFZPGFLSSA-L;kegg.compound:C00231;keggC:C00231;keggC:M_C00231;metacyc.compound:XYLULOSE-5-PHOSPHATE;metacycM:XYLULOSE-5-PHOSPHATE;reactome:R-ALL-29790;reactomeM:R-ALL-29790;sabiork.compound:1317;sabiorkM:1317;seed.compound:cpd00198;seedM:M_cpd00198;seedM:cpd00198;vmhmetabolite:xu5p_D
MNXM191	ubiquinol-8	M_q8h2_c	C49H76O4	728.57436	0	chebi:61682;CHEBI:61682;bigg.metabolite:q8h2;biggM:M_q8h2;biggM:q8h2;hmdb:HMDB0001060;hmdb:HMDB01060;inchikey:LOJUQFSPYHMHEO-SGHXUWJISA-N;metacyc.compound:CPD-9956;metacycM:CPD-9956;seed.compound:cpd15561;seed.compound:cpd29608;seedM:M_cpd15561;seedM:M_cpd29608;seedM:cpd15561;seedM:cpd29608
MNXM20	2-oxoglutarate	M_akg_c;M_akg_e	C5H4O5	144.00697	-2	chebi:16810;CHEBI:16810;CHEBI:30915;CHEBI:30916;bigg.metabolite:akg;biggM:M_akg;biggM:akg;chebi:11638;chebi:1253;chebi:19748;chebi:19749;chebi:30915;chebi:30916;chebi:40661;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5b0a94f6-d411-44fd-bcc1-fb79b4e697f5;envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/6557f3f2-0ab8-494b-a865-8ce0eae788a9;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/3ac3c61b-7d0b-4c0c-aef8-ada72af5d1a9;envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5b0a94f6-d411-44fd-bcc1-fb79b4e697f5;envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/6557f3f2-0ab8-494b-a865-8ce0eae788a9;envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/3ac3c61b-7d0b-4c0c-aef8-ada72af5d1a9;hmdb:HMDB0000208;hmdb:HMDB0002812;hmdb:HMDB00208;hmdb:HMDB0062781;hmdb:HMDB02812;hmdb:HMDB62781;inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-L;kegg.compound:C00026;keggC:C00026;keggC:M_C00026;metacyc.compound:2-KETOGLUTARATE;metacycM:2-KETOGLUTARATE;reactome:R-ALL-113594;reactome:R-ALL-113671;reactome:R-ALL-1650779;reactome:R-ALL-29406;reactome:R-ALL-389537;reactome:R-ALL-561075;reactomeM:R-ALL-113594;reactomeM:R-ALL-113671;reactomeM:R-ALL-1650779;reactomeM:R-ALL-29406;reactomeM:R-ALL-389537;reactomeM:R-ALL-561075;sabiork.compound:1922;sabiorkM:1922;seed.compound:cpd00024;seedM:M_cpd00024;seedM:cpd00024
MNXM23	pyruvate	M_pyr_c;M_pyr_e	C3H3O3	87.00877	-1	chebi:15361;CHEBI:15361;CHEBI:177913;CHEBI:32816;bigg.metabolite:pyr;biggM:M_pyr;biggM:pyr;chebi:14987;chebi:177913;chebi:26462;chebi:26466;chebi:32816;chebi:45253;chebi:8685;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dc01020e-8c7e-4087-9f56-cf8c962b7437;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/ccc99777-54dc-42d4-a97e-009b780d3905;envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dc01020e-8c7e-4087-9f56-cf8c962b7437;envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/ccc99777-54dc-42d4-a97e-009b780d3905;hmdb:HMDB0000243;hmdb:HMDB00243;inchikey:LCTONWCANYUPML-UHFFFAOYSA-M;kegg.compound:C00022;keggC:C00022;keggC:M_C00022;lipidmaps:LMFA01060077;lipidmapsM:LMFA01060077;metacyc.compound:PYRUVATE;metacycM:PYRUVATE;reactome:R-ALL-113557;reactome:R-ALL-29398;reactome:R-ALL-389680;reactome:R-ALL-429750;reactomeM:R-ALL-113557;reactomeM:R-ALL-29398;reactomeM:R-ALL-389680;reactomeM:R-ALL-429750;sabiork.compound:33;sabiorkM:33;seed.compound:cpd00020;seedM:M_cpd00020;seedM:cpd00020
MNXM232	ubiquinone-8	M_q8_c	C49H74O4	726.55871	0	chebi:61683;CHEBI:61683;bigg.metabolite:q8;biggM:M_q8;biggM:q8;inchikey:ICFIZJQGJAJRSU-SGHXUWJISA-N;kegg.compound:C17569;keggC:C17569;keggC:M_C17569;lipidmaps:LMPR02010005;lipidmapsM:LMPR02010005;metacyc.compound:UBIQUINONE-8;metacycM:UBIQUINONE-8;seed.compound:cpd15560;seedM:M_cpd15560;seedM:cpd15560
MNXM25	succinate	M_succ_c;M_succ_e	C4H4O4	116.01206	-2	chebi:30031;CHEBI:15741;CHEBI:172952;CHEBI:30031;CHEBI:30779;CHEBI:90372;SLM:000000892;bigg.metabolite:succ;biggM:M_succ;biggM:succ;chebi:132287;chebi:15125;chebi:15741;chebi:172952;chebi:22941;chebi:22943;chebi:26803;chebi:26807;chebi:30779;chebi:45639;chebi:90372;chebi:9304;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8fdfd425-4343-4bf2-8427-b2ffa57fdbd7;envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cc98aff0-7f64-4db4-9d59-de961c228496;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/6377658b-03f6-4fed-a5bf-ff0f2389b693;envipath:d817c31c-d879-44c8-913d-2963d42f8203/compound/5abc7515-1085-4b47-bc8e-3a6ded9be493;envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8fdfd425-4343-4bf2-8427-b2ffa57fdbd7;envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cc98aff0-7f64-4db4-9d59-de961c228496;envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/6377658b-03f6-4fed-a5bf-ff0f2389b693;envipathM:d817c31c-d879-44c8-913d-2963d42f8203/compound/5abc7515-1085-4b47-bc8e-3a6ded9be493;hmdb:HMDB0000254;hmdb:HMDB00254;inchikey:KDYFGRWQOYBRFD-UHFFFAOYSA-L;kegg.compound:C00042;keggC:C00042;keggC:M_C00042;lipidmaps:LMFA01170043;lipidmapsM:LMFA01170043;metacyc.compound:SUC;metacycM:SUC;reactome:R-ALL-113536;reactome:R-ALL-159939;reactome:R-ALL-1650769;reactome:R-ALL-29434;reactome:R-ALL-389583;reactome:R-ALL-433123;reactomeM:R-ALL-113536;reactomeM:R-ALL-159939;reactomeM:R-ALL-1650769;reactomeM:R-ALL-29434;reactomeM:R-ALL-389583;reactomeM:R-ALL-433123;sabiork.compound:1924;sabiorkM:1924;seed.compound:cpd00036;seedM:M_cpd00036;seedM:cpd00036;slm:000000892
