#MetaNetX/TSV/chemicals.tsv 1.1
#ID    name    source    formula    mass    charge    xrefs
M_1pyr5c	1-Pyrroline-5-carboxylate	M_1pyr5c_c	C5H6NO2		-1	bigg:1pyr5c;chebi:11297;chebi:11689;chebi:12409;chebi:1372;chebi:15893;chebi:17388;chebi:18727;chebi:19095;chebi:19873;chebi:26458;chebi:29066;chebi:371;hmdb:HMDB01301;hmdb:HMDB02240;kegg:C03912;kegg:C04322;metacyc:L-DELTA1-PYRROLINE_5-CARBOXYLATE;mnx:MNXM1617;reactome:113590;reactome:35305;sabiork:6942;sabiork:7234;seed:cpd02431;seed:cpd02651;seed:cpd29655
M_1tdec7eg3p	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	M_1tdec7eg3p_c;M_1tdec7eg3p_p	C17H31O7P1		-2	bigg:1tdec7eg3p;mnx:MNXM91053;seed:cpd15330
M_1tdecg3p	1-tetradecanoyl-sn-glycerol 3-phosphate	M_1tdecg3p_c;M_1tdecg3p_p	C17H33O7P1		-2	bigg:1tdecg3p;chebi:62833;chebi:72683;hmdb:HMDB62321;lipidmaps:LMGP10050007;metacyc:CPD-18379;mnx:MNXM3426;reactome:8878649;sabiork:26679;seed:cpd15331;slm:000000647
M_23camp	2',3'-Cyclic AMP	M_23camp_e;M_23camp_p	C10H11N5O6P		-1	bigg:23camp;chebi:19212;chebi:27844;chebi:40469;chebi:60879;chebi:823;kegg:C02353;metacyc:CPD-3707;mnx:MNXM2598;sabiork:1882;seed:cpd01570
M_23ccmp	2',3'-Cyclic CMP	M_23ccmp_e;M_23ccmp_p	C9H11N3O7P		-1	bigg:23ccmp;chebi:19213;chebi:27652;chebi:60877;chebi:824;kegg:C02354;metacyc:CPD-3713;mnx:MNXM3148;sabiork:2406;seed:cpd01571
M_23cgmp	2',3'-Cyclic GMP	M_23cgmp_e;M_23cgmp_p	C10H11N5O7P		-1	bigg:23cgmp;chebi:19214;chebi:28181;chebi:60837;chebi:825;kegg:C06194;metacyc:CPD-3709;mnx:MNXM3149;sabiork:1900;seed:cpd03702
M_23cump	2',3'-Cyclic UMP	M_23cump_e;M_23cump_p	C9H10N2O8P		-1	bigg:23cump;chebi:19215;chebi:28637;chebi:60873;chebi:826;hmdb:HMDB11640;kegg:C02355;metacyc:CPD-3725;mnx:MNXM3150;sabiork:2407;seed:cpd01572
M_23dappa	2,3-diaminopropionate	M_23dappa_c;M_23dappa_e;M_23dappa_p	C3H9N2O2		1	bigg:23dappa;chebi:11419;chebi:13043;chebi:16303;chebi:18383;chebi:19309;chebi:21190;chebi:42159;chebi:42164;chebi:49983;chebi:57721;chebi:58468;chebi:6153;chebi:84374;chebi:876;hmdb:HMDB02006;kegg:C03401;kegg:C06393;lipidmaps:LMFA01100051;metacyc:23-Diaminopropanoate;metacyc:L-23-DIAMINOPROPANOATE;mnx:MNXM91374;sabiork:6603;sabiork:8608;seed:cpd02150;seed:cpd03828;seed:cpd21925
M_23ddhb	2,3-Dihydro-2,3-dihydroxybenzoate	M_23ddhb_c	C7H7O4		-1	bigg:23ddhb;chebi:11420;chebi:11423;chebi:15941;chebi:19311;chebi:48968;chebi:57576;chebi:58764;chebi:877;kegg:C04171;metacyc:DIHYDRO-DIOH-BENZOATE;mnx:MNXM114261;sabiork:7130;seed:cpd02566;seed:cpd29666
M_23dhacoa	2,3-dehydroadipyl-CoA	M_23dhacoa_c	C27H37N7O19P3S		-5	bigg:23dhacoa;chebi:67261;chebi:68471;lipidmaps:LMFA07050165;mnx:MNXM9750
M_23dhb	2,3-Dihydroxybenzoate	M_23dhb_c	C7H5O4		-1	bigg:23dhb;chebi:11427;chebi:18026;chebi:19319;chebi:19320;chebi:36654;chebi:41901;chebi:885;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f0dc57d7-63a2-4aea-8fcc-0c111e8cc0f1;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/efc375bb-aac8-4002-93c2-2123606e76d8;hmdb:HMDB00397;kegg:C00196;metacyc:2-3-DIHYDROXYBENZOATE;mnx:MNXM455;sabiork:1970;seed:cpd00168
M_23dhba	(2,3-Dihydroxybenzoyl)adenylate	M_23dhba_c	C17H17N5O10P		-1	bigg:23dhba;chebi:10846;chebi:15572;chebi:170;chebi:18521;chebi:57417;kegg:C04030;metacyc:CPD-62;mnx:MNXM1978;seed:cpd02494
M_23dhbzs	2,3-dihydroxybenzoylserine	M_23dhbzs_c	C10H10NO6		-1	bigg:23dhbzs;chebi:12428;chebi:17455;chebi:21467;chebi:58154;chebi:7084;kegg:C04204;metacyc:N-23-DIHYDROXYBENZOYL-L-SERINE;mnx:MNXM1487;seed:cpd02582;seed:cpd15332
M_23dhbzs3	2-3-dihydroxybenzoylserine trimer	M_23dhbzs3_c	C30H28N3O16		-1	bigg:23dhbzs3;mnx:MNXM145882
M_23dhdp	2,3-Dihydrodipicolinate	M_23dhdp_c	C7H5NO4		-2	bigg:23dhdp;chebi:11421;chebi:18042;chebi:19312;chebi:23739;chebi:29048;chebi:30620;chebi:48052;chebi:878;hmdb:HMDB12247;kegg:C03340;metacyc:2-3-DIHYDRODIPICOLINATE;mnx:MNXM807;sabiork:6562;seed:cpd02120
M_23dhmb	(R)-2,3-Dihydroxy-3-methylbutanoate	M_23dhmb_c	C5H9O4		-1	bigg:23dhmb;chebi:10966;chebi:15684;chebi:18645;chebi:305;chebi:49072;hmdb:HMDB12141;kegg:C04272;lipidmaps:LMFA01050453;metacyc:CPD-13357;mnx:MNXM114097;seed:cpd19030
M_23dhmp	(R)-2,3-Dihydroxy-3-methylpentanoate	M_23dhmp_c	C6H11O4		-1	bigg:23dhmp;chebi:18646;chebi:27512;chebi:306;chebi:49258;hmdb:HMDB12140;kegg:C06007;lipidmaps:LMFA01050452;metacyc:1-KETO-2-METHYLVALERATE;mnx:MNXM1202;seed:cpd19046
M_23doguln	2,3-Dioxo-L-gulonate	M_23doguln_c;M_23doguln_p	C6H7O7		-1	bigg:23doguln;chebi:10900;chebi:15622;chebi:18578;chebi:226;chebi:57441;chebi:60793;hmdb:HMDB05971;hmdb:HMDB06511;hmdb:HMDB62803;kegg:C04575;lipidmaps:LMFA01060195;metacyc:CPD-19692;metacyc:CPD-334;mnx:MNXM958;sabiork:25315;seed:cpd02784
M_25aics	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate	M_25aics_c	C13H15N4O12P		-4	bigg:25aics;chebi:11028;chebi:18319;chebi:18965;chebi:572;chebi:58443;chebi:78110;hmdb:HMDB00797;hmdb:HMDB06274;kegg:C04823;metacyc:P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE;mnx:MNXM607;reactome:111399;sabiork:1893;seed:cpd19032
M_25dkglcn	2,5-diketo-D-gluconate	M_25dkglcn_c	C6H7O7		-1	bigg:25dkglcn;chebi:1070;chebi:11449;chebi:18281;chebi:19378;chebi:58428;kegg:C02780;lipidmaps:LMFA01050471;metacyc:25-DIDEHYDRO-D-GLUCONATE;mnx:MNXM936;seed:cpd01793
M_25drapp	2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate	M_25drapp_c	C9H14N5O8P		-2	bigg:25drapp;chebi:11446;chebi:19368;chebi:29114;chebi:58614;chebi:59545;chebi:59546;chebi:927;kegg:C01304;metacyc:DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR;mnx:MNXM648
M_26dap_LL	LL-2,6-Diaminoheptanedioate	M_26dap_LL_c	C7H14N2O4		0	bigg:26dap_LL;chebi:13192;chebi:16026;chebi:21428;chebi:21429;chebi:47031;chebi:57609;chebi:6341;hmdb:HMDB01370;kegg:C00666;lipidmaps:LMFA01170102;metacyc:LL-DIAMINOPIMELATE;mnx:MNXM644;sabiork:5171;seed:cpd00504
M_26dap__M	Meso-2,6-Diaminoheptanedioate	M_26dap__M_c;M_26dap__M_e;M_26dap__M_p	C7H14N2O4		0	bigg:26dap__M;chebi:10598;chebi:12822;chebi:12823;chebi:12825;chebi:16488;chebi:25203;chebi:25204;chebi:30308;chebi:40838;chebi:57791;kegg:C00680;metacyc:MESO-DIAMINOPIMELATE;mnx:MNXM529;seed:cpd00516
M_2agpe120	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)	M_2agpe120_c;M_2agpe120_p	C17H36NO7P1		0	bigg:2agpe120;metacyc:CPD0-2178;mnx:MNXM34808;seed:cpd26439;slm:000043349
M_2agpe140	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)	M_2agpe140_c;M_2agpe140_p	C19H40NO7P1		0	bigg:2agpe140;hmdb:HMDB11470;lipidmaps:LMGP02050033;metacyc:CPD0-2165;mnx:MNXM34809;seed:cpd26435;slm:000043363
M_2agpe141	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)	M_2agpe141_c;M_2agpe141_p	C19H38NO7P1		0	bigg:2agpe141;mnx:MNXM3447
M_2agpe160	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)	M_2agpe160_c;M_2agpe160_p	C21H44NO7P1		0	bigg:2agpe160;chebi:131743;chebi:132926;hmdb:HMDB11473;lipidmaps:LMGP02050036;metacyc:CPD0-2177;mnx:MNXM34810;seed:cpd15339;seed:cpd26438;slm:000043354
M_2agpe161	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)	M_2agpe161_c;M_2agpe161_p	C21H42NO7P1		0	bigg:2agpe161;mnx:MNXM3448
M_2agpe180	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)	M_2agpe180_c;M_2agpe180_p	C23H48NO7P1		0	bigg:2agpe180;chebi:133144;chebi:133145;hmdb:HMDB11129;lipidmaps:LMGP02050038;metacyc:CPD0-2223;mnx:MNXM34811;seed:cpd15341;seed:cpd26450;slm:000043358
M_2agpe181	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)	M_2agpe181_c;M_2agpe181_p	C23H46NO7P1		0	bigg:2agpe181;mnx:MNXM3449
M_2agpg120	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)	M_2agpg120_c;M_2agpg120_p	C18H36O9P1		-1	bigg:2agpg120;mnx:MNXM3450
M_2agpg140	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)	M_2agpg140_c;M_2agpg140_p	C20H40O9P1		-1	bigg:2agpg140;metacyc:CPD0-2173;mnx:MNXM34739;seed:cpd26437;slm:000046424
M_2agpg141	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)	M_2agpg141_c;M_2agpg141_p	C20H38O9P1		-1	bigg:2agpg141;mnx:MNXM3452
M_2agpg160	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)	M_2agpg160_c;M_2agpg160_p	C22H44O9P1		-1	bigg:2agpg160;metacyc:CPD-8363;mnx:MNXM34740;seed:cpd25200;slm:000046415
M_2agpg161	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)	M_2agpg161_c;M_2agpg161_p	C22H42O9P1		-1	bigg:2agpg161;mnx:MNXM3453
M_2agpg180	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)	M_2agpg180_c;M_2agpg180_p	C24H48O9P1		-1	bigg:2agpg180;hmdb:HMDB61703;metacyc:CPD0-2133;mnx:MNXM150642;seed:cpd26427
M_2agpg181	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)	M_2agpg181_c;M_2agpg181_p	C24H46O9P1		-1	bigg:2agpg181;mnx:MNXM3455
M_2ahbut	(S)-2-Aceto-2-hydroxybutanoate	M_2ahbut_c	C6H9O4		-1	bigg:2ahbut;chebi:18730;chebi:27681;chebi:373;chebi:49256;hmdb:HMDB06854;hmdb:HMDB06900;kegg:C06006;lipidmaps:LMFA01050383;metacyc:2-ACETO-2-HYDROXY-BUTYRATE;mnx:MNXM114220;sabiork:2852;seed:cpd19045
M_2amsa	2-Aminomalonate semialdehyde	M_2amsa_c	C3H5NO3		0	bigg:2amsa;chebi:1020;chebi:21210;chebi:37012;chebi:58671;chebi:77662;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/a5f22d9e-2c03-4186-94c9-b4a32eb48adb;kegg:C11822;metacyc:2-AMINOMALONATE-SEMIALDEHYDE;mnx:MNXM2124;seed:cpd08626
M_2aobut	L-2-Amino-3-oxobutanoate	M_2aobut_c	C4H7NO3		0	bigg:2aobut;chebi:13048;chebi:16944;chebi:21195;chebi:35229;chebi:40668;chebi:40673;chebi:6156;chebi:78948;hmdb:HMDB06454;kegg:C03508;lipidmaps:LMFA01060172;metacyc:AMINO-OXOBUT;mnx:MNXM114087;reactome:6798652;sabiork:6672;seed:cpd02211
M_2cpr5p	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	M_2cpr5p_c	C12H13NO9P		-3	bigg:2cpr5p;chebi:11186;chebi:18959;chebi:28625;chebi:29112;chebi:565;chebi:566;chebi:58613;kegg:C01302;metacyc:CARBOXYPHENYLAMINO-DEOXYRIBULOSE-P;mnx:MNXM1455;seed:cpd00956
M_2dda7p	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate	M_2dda7p_c	C7H10O10P		-3	bigg:2dda7p;chebi:1053;chebi:11544;chebi:11785;chebi:11786;chebi:18150;chebi:19523;chebi:20003;chebi:29477;chebi:58394;kegg:C04691;metacyc:3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P;mnx:MNXM1219;reactome:964909;sabiork:1828;seed:cpd02857
M_2ddara	2-dehydro-3-deoxy-D-arabinonate	M_2ddara_c	C5H7O5		-1	bigg:2ddara
M_2ddecg3p	2-dodecanoyl-sn-glycerol 3-phosphate	M_2ddecg3p_c;M_2ddecg3p_p	C15H30O7P1		-1	bigg:2ddecg3p;mnx:MNXM5461;seed:cpd15350
M_2ddg6p	2-Dehydro-3-deoxy-D-gluconate 6-phosphate	M_2ddg6p_c	C6H8O9P		-3	bigg:2ddg6p;chebi:1051;chebi:11543;chebi:11551;chebi:12227;chebi:15925;chebi:19522;chebi:57569;hmdb:HMDB01376;kegg:C04442;metacyc:2-KETO-3-DEOXY-6-P-GLUCONATE;mnx:MNXM649;seed:cpd02711
M_2ddglcn	2-Dehydro-3-deoxy-D-gluconate	M_2ddglcn_c;M_2ddglcn_e;M_2ddglcn_p	C6H9O6		-1	bigg:2ddglcn;chebi:1059;chebi:11550;chebi:17032;chebi:19530;chebi:57990;kegg:C00204;lipidmaps:LMFA01050475;metacyc:2-DEHYDRO-3-DEOXY-D-GLUCONATE;mnx:MNXM440;sabiork:1973;sabiork:21127;seed:cpd00176
M_2dglc	2 Deoxy D glucose C6H12O5	M_2dglc_c;M_2dglc_e;M_2dglc_p	C6H12O5		0	bigg:2dglc;chebi:1078;chebi:11565;chebi:11569;chebi:125684;chebi:15866;chebi:19553;chebi:57546;chebi:84755;chebi:90760;kegg:C00586;metacyc:2-DEOXY-D-GLUCOSE;mnx:MNXM2925;sabiork:1609;sabiork:20902;seed:cpd00455;seed:cpd28654
M_2dh3dgal	2-Dehydro-3-deoxy-D-galactonate	M_2dh3dgal_c	C6H9O6		-1	bigg:2dh3dgal;chebi:1056;chebi:11547;chebi:17028;chebi:19527;chebi:57989;kegg:C01216;lipidmaps:LMFA01050486;metacyc:2-DEHYDRO-3-DEOXY-D-GALACTONATE;mnx:MNXM1627;sabiork:21126;sabiork:5451;seed:cpd00894
M_2dh3dgal6p	2-Dehydro-3-deoxy-D-galactonate 6-phosphate	M_2dh3dgal6p_c	C6H8O9P		-3	bigg:2dh3dgal6p;chebi:1057;chebi:11548;chebi:17860;chebi:19528;chebi:58298;kegg:C01286;metacyc:DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE;mnx:MNXM90136;seed:cpd00945
M_2dhguln	2-Dehydro-L-gulonate	M_2dhguln_c	C6H9O7		-1	bigg:2dhguln;mnx:MNXM114283;seed:cpd15351
M_2dhp	2-Dehydropantoate	M_2dhp_c	C6H9O4		-1	bigg:2dhp;chebi:1071;chebi:11561;chebi:17094;chebi:19545;kegg:C00966;metacyc:2-DEHYDROPANTOATE;mnx:MNXM959;sabiork:5342;seed:cpd00712
M_2dmmq8	2-Demethylmenaquinone 8	M_2dmmq8_c	C50H70O2		0	bigg:2dmmq8;chebi:48455;lipidmaps:LMPR02030027;metacyc:DEMETHYLMENAQUINONE;mnx:MNXM2178;seed:cpd15352
M_2dmmql8	2-Demethylmenaquinol 8	M_2dmmql8_c	C50H72O2		0	bigg:2dmmql8;chebi:61873;metacyc:CPD-12115;mnx:MNXM558;seed:cpd15353
M_2doxg6p	2 Deoxy D glucose 6 phosphate C6H11O8P	M_2doxg6p_c	C6H11O8P		-2	bigg:2doxg6p;chebi:1079;chebi:11570;chebi:16043;chebi:19554;chebi:57615;chebi:84756;chebi:84760;kegg:C06369;metacyc:2-DEOXY-D-GLUCOSE-6-PHOSPHATE;metacyc:2-DEOXYGLUCOSE-6-PHOSPHATE;mnx:MNXM3809;sabiork:1611;seed:cpd03805;seed:cpd21864
M_2dr1p	2-Deoxy-D-ribose 1-phosphate	M_2dr1p_c	C5H9O7P		-2	bigg:2dr1p;chebi:1081;chebi:11563;chebi:19558;chebi:28542;chebi:57259;chebi:58576;hmdb:HMDB01351;kegg:C00672;metacyc:DEOXY-D-RIBOSE-1-PHOSPHATE;mnx:MNXM789;reactome:112032;sabiork:1345;seed:cpd00509;seed:cpd26845
M_2dr5p	2-Deoxy-D-ribose 5-phosphate	M_2dr5p_c	C5H9O7P		-2	bigg:2dr5p;chebi:1082;chebi:11566;chebi:16132;chebi:19559;chebi:40516;chebi:40921;chebi:40923;chebi:42055;chebi:55513;chebi:57651;chebi:62877;hmdb:HMDB01031;kegg:C00673;metacyc:DEOXY-RIBOSE-5P;mnx:MNXM2179;reactome:6787328;sabiork:1346;seed:cpd00510;seed:cpd26846
M_2fe1s	[2Fe-1S] desulfurated iron-sulfur cluster	M_2fe1s_c	SFe2		2	bigg:2fe1s;mnx:MNXM147395
M_2fe2s	[2Fe-2S] iron-sulfur cluster	M_2fe2s_c	S2Fe2		2	bigg:2fe2s;chebi:21134;chebi:49600;chebi:49601;chebi:64605;mnx:MNXM151647;seed:cpd24604
M_2h3oppan	2-Hydroxy-3-oxopropanoate	M_2h3oppan_c	C3H3O4		-1	bigg:2h3oppan;chebi:1123;chebi:11583;chebi:15194;chebi:16992;chebi:19605;chebi:57978;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/41dfb598-597f-4cf0-9667-c2b6573aef5c;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/8d90d1ea-105d-4bc4-aa70-509cf924dde0;hmdb:HMDB06781;hmdb:HMDB06938;kegg:C01146;metacyc:TARTRONATE-S-ALD;mnx:MNXM475;seed:cpd00843
M_2hdec9eg3p	2-hexadec-9-enoyl-sn-glycerol 3-phosphate	M_2hdec9eg3p_c;M_2hdec9eg3p_p	C19H36O7P1		-1	bigg:2hdec9eg3p;mnx:MNXM5464;seed:cpd15354
